attack_flag,h_true,c_true,detected,tau_detect,tau_detect_censored,false_alarm,h_hat_final,id_correct,final_entropy,final_ampvar,cumulative_act_cost,planner_runtime_ms_mean,planner_runtime_ms_p95,max_hide_error,algorithm,episode_id,case,eta_x
True,22,0.04,False,20,20,False,0,False,0.6741765010394952,0.27727091303296975,0.503183516997878,27.929366656462662,39.70398784440477,0.0,Robust-MTD,9,case57,0.12
True,29,-0.04,True,16,16,False,29,True,0.3111243220557008,0.02470560720008034,0.503183516997878,26.373662595869973,53.96540000510869,0.0,Robust-MTD,10,case57,0.12
True,28,-0.04,True,1,1,False,28,True,3.867181428923341e-10,0.006528291967923215,0.503183516997878,37.845812493469566,61.5455621882575,0.0,Robust-MTD,11,case57,0.12
True,8,0.04,True,9,9,False,8,True,3.8671819781197506e-10,0.009089423376042537,0.503183516997878,20.675499996286817,30.463393757236194,0.0,Robust-MTD,12,case57,0.12
True,28,-0.04,True,4,4,False,28,True,5.272586164227165e-10,0.006528291967961402,0.503183516997878,26.535641751252115,37.76144195289817,0.0,Robust-MTD,13,case57,0.12
True,22,0.04,False,20,20,False,0,False,0.6422542573411314,0.3127491118570208,0.503183516997878,32.50309163995553,73.25793574855199,0.0,Robust-MTD,14,case57,0.12
True,26,0.04,True,11,11,False,25,False,0.24272752668896844,0.00917650109527971,0.503183516997878,28.997241804609075,47.61271874303931,0.0,Robust-MTD,15,case57,0.12
True,40,-0.04,False,20,20,False,40,True,0.24386014054705815,0.14179282608784677,0.503183516997878,31.6886417043861,60.159208040568075,0.0,Robust-MTD,16,case57,0.12
True,1,-0.04,False,20,20,False,0,False,0.631465586548041,0.26704495880388046,0.503183516997878,20.92534599651117,30.55989996646531,0.0,Robust-MTD,17,case57,0.12
True,37,-0.04,True,1,1,False,44,False,0.21946625498381106,0.005975741990450207,0.503183516997878,28.044443696853705,40.23986185493415,0.0,Robust-MTD,18,case57,0.12
True,42,-0.04,True,19,19,False,42,True,1.6161294583043395e-07,0.02188694173491292,0.503183516997878,37.96287909790408,77.10016071796423,0.0,Robust-MTD,19,case57,0.12
True,32,0.04,False,20,20,False,0,False,0.5732952421886821,0.35755970041341095,0.503183516997878,26.966293848818168,50.22813097457402,0.0,Robust-MTD,20,case57,0.12
True,20,0.04,True,2,2,False,17,False,0.3405498184169506,0.009915182602877414,0.503183516997878,32.40903544938192,60.64877852913924,0.0,Robust-MTD,21,case57,0.12
True,46,0.04,False,20,20,False,0,False,0.5766946124302756,0.3601756363444457,0.503183516997878,22.3652915970888,31.605947556090545,0.0,Robust-MTD,22,case57,0.12
True,42,0.04,False,20,20,False,42,True,5.4848910956991844e-09,0.021886941823845086,0.503183516997878,34.29682060377672,84.236083336873,0.0,Robust-MTD,23,case57,0.12
True,56,-0.04,True,3,3,False,38,False,0.171499086331823,0.026968278590855255,0.503183516997878,26.758435353985988,35.9193603944732,0.0,Robust-MTD,24,case57,0.12
True,53,0.04,True,1,1,False,51,False,0.2687926309034279,0.009397286583242473,0.503183516997878,36.06442090240307,60.09022352227477,0.0,Robust-MTD,25,case57,0.12
True,48,0.04,True,1,1,False,49,False,0.246358965523988,0.011755411730845728,0.503183516997878,32.66482489707414,53.18523510068192,0.0,Robust-MTD,26,case57,0.12
True,24,-0.04,False,20,20,False,24,True,0.31275673656096675,0.02461589783480017,0.503183516997878,29.16202915366739,40.72513960418293,0.0,Robust-MTD,27,case57,0.12
True,20,0.04,True,1,1,False,17,False,0.3168678037778767,0.011042503774140964,0.503183516997878,34.37974584812764,44.04184551385707,0.0,Robust-MTD,28,case57,0.12
True,34,-0.04,True,18,18,False,34,True,0.4231041924591426,0.07516875333878095,0.503183516997878,32.29487725184299,53.755447911680726,0.0,Robust-MTD,29,case57,0.12
True,11,-0.04,True,1,1,False,11,True,3.8671819781197475e-10,0.00908522205410003,0.503183516997878,30.09638949879445,44.1735750238877,0.0,Robust-MTD,30,case57,0.12
True,38,0.04,False,20,20,False,56,False,0.1715798399122167,0.026967667039352702,0.503183516997878,33.11976459517609,54.68755212787073,0.0,Robust-MTD,31,case57,0.12
True,32,0.04,False,20,20,False,0,False,0.5857447032288502,0.35292731555707757,0.503183516997878,30.380270900786854,48.326439567608766,0.0,Robust-MTD,32,case57,0.12
True,15,-0.04,False,20,20,False,0,False,0.5653789916681401,0.36799168470555954,0.503183516997878,30.077683355193585,40.432319388492054,0.0,Robust-MTD,33,case57,0.12
True,36,0.04,True,1,1,False,36,True,8.759290356021533e-05,0.002100394431466233,0.503183516997878,29.51711049536243,36.64221041253769,0.0,Robust-MTD,34,case57,0.12
True,26,0.04,False,20,20,False,25,False,0.23011157674926697,0.009357944985225505,0.503183516997878,35.10926675226074,50.47718955029272,0.0,Robust-MTD,35,case57,0.12
True,28,0.04,True,2,2,False,28,True,3.8671814289211745e-10,0.006528291967923215,0.503183516997878,37.258560545160435,62.385170528432354,0.0,Robust-MTD,36,case57,0.12
True,3,0.04,True,14,14,False,3,True,0.07558071926506922,0.014968143643014093,0.503183516997878,38.35816655482631,48.2188371999655,0.0,Robust-MTD,37,case57,0.12
True,6,0.04,False,20,20,False,6,True,0.0002559681238659696,0.02003248610183394,0.503183516997878,36.03971664560959,50.36405418068172,0.0,Robust-MTD,38,case57,0.12
True,51,-0.04,False,20,20,False,54,False,0.23587572883563224,0.022541786922675673,0.503183516997878,37.03572914528195,68.78551667905413,0.0,Robust-MTD,39,case57,0.12
True,17,0.04,True,1,1,False,18,False,0.28893953852010434,0.011756397027121992,0.503183516997878,35.67903755174484,63.83382497297134,0.0,Robust-MTD,40,case57,0.12
True,49,-0.04,False,20,20,False,50,False,0.22511709783821165,0.012941651190356408,0.503183516997878,37.64032920880709,67.65385067556055,0.0,Robust-MTD,41,case57,0.12
True,19,-0.04,True,1,1,False,17,False,0.31890529455951966,0.01099170463498765,0.503183516997878,38.15628329466563,58.94439725379931,0.0,Robust-MTD,42,case57,0.12
True,31,0.04,False,20,20,False,0,False,0.6321199623649129,0.31097415747816276,0.503183516997878,34.023752095527016,56.59203815157526,0.0,Robust-MTD,43,case57,0.12
True,55,0.04,True,4,4,False,55,True,1.264956024908889e-07,0.0075049741142741285,0.503183516997878,38.97692280297633,94.65893895248884,0.0,Robust-MTD,44,case57,0.12
True,2,0.04,True,5,5,False,2,True,0.010497782696653267,0.010716629739255619,0.503183516997878,33.967308248975314,64.7829937748611,0.0,Robust-MTD,45,case57,0.12
True,34,-0.04,False,20,20,False,34,True,0.4183240792237,0.07964510193675847,0.503183516997878,35.14472290116828,61.593171468121,0.0,Robust-MTD,46,case57,0.12
True,14,-0.04,True,1,1,False,14,True,3.867181428926593e-10,0.00670443600680325,0.503183516997878,34.15095219388604,56.92256489710418,0.0,Robust-MTD,47,case57,0.12
True,1,0.04,False,20,20,False,0,False,0.5745661197437176,0.3530010717485398,0.503183516997878,28.934137549367733,40.40751606808045,0.0,Robust-MTD,48,case57,0.12
True,34,-0.04,False,20,20,False,34,True,0.42980937606269265,0.07694001268997826,0.503183516997878,33.40012919798028,58.329314275761135,0.0,Robust-MTD,49,case57,0.12
True,40,-0.04,False,20,20,False,40,True,0.5260819484669896,0.2257798946869078,0.503183516997878,36.68361870513763,53.614495196961826,0.0,Robust-MTD,50,case57,0.12
True,27,-0.04,True,2,2,False,26,False,0.2474986946636054,0.009093483777950597,0.503183516997878,39.046016603242606,54.09906433487779,0.0,Robust-MTD,51,case57,0.12
True,44,-0.04,True,1,1,False,44,True,0.1451253010728461,0.0066652897146284645,0.503183516997878,39.55042089801282,64.333150011953,0.0,Robust-MTD,52,case57,0.12
True,1,0.04,False,20,20,False,0,False,0.5606072207776579,0.3696915283348384,0.503183516997878,37.52272904384881,93.93026938196272,0.0,Robust-MTD,53,case57,0.12
True,20,-0.04,True,1,1,False,17,False,0.32933073732045565,0.010602254131001835,0.503183516997878,33.40666464646347,51.195506277144894,0.0,Robust-MTD,54,case57,0.12
True,41,-0.04,False,20,20,False,41,True,2.9890457442127546e-05,0.029266838933527727,0.503183516997878,38.643001994933,67.87186104629656,0.0,Robust-MTD,55,case57,0.12
True,25,0.04,False,20,20,False,26,False,0.26455397258457963,0.00866155533015524,0.503183516997878,34.41106444806792,47.71663571300451,0.0,Robust-MTD,56,case57,0.12
True,33,0.04,False,20,20,False,33,True,0.4067094691375376,0.054793725973766624,0.503183516997878,36.08004795387387,69.65932501188946,0.0,Robust-MTD,57,case57,0.12
True,42,-0.04,False,20,20,False,42,True,3.9325456229946947e-10,0.02188694183292033,0.503183516997878,36.955527201644145,70.81826071953402,0.0,Robust-MTD,58,case57,0.12
True,21,0.04,False,20,20,False,0,False,0.6017720509160456,0.34055986594923243,0.503183516997878,37.81527500250377,71.25818549830001,0.0,Robust-MTD,59,case57,0.12
True,36,-0.04,True,1,1,False,36,True,0.013720788060881785,0.0020994121563667487,0.503183516997878,34.41343350568786,53.44235030643179,0.0,Robust-MTD,60,case57,0.12
True,46,0.04,False,20,20,False,0,False,0.5953507182678731,0.34587815272677425,0.503183516997878,35.07057090755552,62.31382087862586,0.0,Robust-MTD,61,case57,0.12
True,56,0.04,False,20,20,False,38,False,0.1714433758782703,0.026968645340986593,0.503183516997878,37.85225423926022,61.61988961684985,0.0,Robust-MTD,62,case57,0.12
True,8,-0.04,True,6,6,False,8,True,3.8671819781199657e-10,0.009089423376042537,0.503183516997878,31.680910347495228,56.19789406191559,0.0,Robust-MTD,63,case57,0.12
True,2,0.04,False,20,20,False,2,True,0.012350557891981319,0.01072394128661367,0.503183516997878,45.13863335014321,94.05193476704886,0.0,Robust-MTD,64,case57,0.12
True,43,0.04,True,1,1,False,44,False,0.20208031766201587,0.0061723318636149995,0.503183516997878,34.23492494330276,56.60869761195503,0.0,Robust-MTD,65,case57,0.12
True,11,0.04,True,12,12,False,11,True,3.8671819781197475e-10,0.00908522205410003,0.503183516997878,31.107545798295178,43.7550496775657,0.0,Robust-MTD,66,case57,0.12
True,7,0.04,False,20,20,False,0,False,0.6187819900509913,0.3402613447294932,0.503183516997878,37.37148134969175,46.72800835687668,0.0,Robust-MTD,67,case57,0.12
True,7,-0.04,False,20,20,False,0,False,0.6613674024166215,0.2734026794583956,0.503183516997878,33.068266650661826,47.38377502944786,0.0,Robust-MTD,68,case57,0.12
True,51,-0.04,False,20,20,False,51,True,0.3244642049770596,0.017267697397079902,0.503183516997878,34.848210398922674,55.44700624886901,0.0,Robust-MTD,69,case57,0.12
True,12,-0.04,True,1,1,False,12,True,3.8671819781197475e-10,0.0010834955122085523,0.503183516997878,36.07091653975658,60.347704135347165,0.0,Robust-MTD,70,case57,0.12
True,17,-0.04,False,20,20,False,18,False,0.2854329614289153,0.011820885676922055,0.503183516997878,37.92557294946164,82.05175893672278,0.0,Robust-MTD,71,case57,0.12
True,35,0.04,True,1,1,False,35,True,0.0005531028500929445,0.0020007403720213655,0.503183516997878,41.53340416087303,83.49217674403918,0.0,Robust-MTD,72,case57,0.12
True,37,0.04,True,1,1,False,44,False,0.15116494154824925,0.006620847613300349,0.503183516997878,36.62553960457444,59.024504182161785,0.0,Robust-MTD,73,case57,0.12
True,11,0.04,True,3,3,False,11,True,3.8671819781197506e-10,0.00908522205410003,0.503183516997878,38.16761475172825,75.14841424417683,0.0,Robust-MTD,74,case57,0.12
True,43,-0.04,True,1,1,False,44,False,0.209644047766598,0.006090556958578455,0.503183516997878,35.95564390416257,43.53848927421495,0.0,Robust-MTD,75,case57,0.12
True,39,0.04,True,1,1,False,39,True,4.161752293841055e-10,0.007163770741165705,0.503183516997878,35.596343749784864,48.892027366673595,0.0,Robust-MTD,76,case57,0.12
True,41,-0.04,False,20,20,False,41,True,7.353946274439263e-08,0.029266195236660103,0.503183516997878,36.5772688499419,56.12507773039399,0.0,Robust-MTD,77,case57,0.12
True,11,-0.04,True,4,4,False,11,True,3.8671819781197475e-10,0.00908522205410003,0.503183516997878,35.14542079356033,50.58386874443386,0.0,Robust-MTD,78,case57,0.12
True,24,0.04,True,4,4,False,24,True,0.2833601860954607,0.02158168018805443,0.503183516997878,37.36157295643352,49.74181009456515,0.0,Robust-MTD,79,case57,0.12
True,26,-0.04,True,19,19,False,25,False,0.22933500923286887,0.00936809077571933,0.503183516997878,34.24521450069733,52.09525002283044,0.0,Robust-MTD,80,case57,0.12
True,37,0.04,True,1,1,False,44,False,0.20770081684960653,0.006112070710486639,0.503183516997878,34.61076670209877,51.39736731071028,0.0,Robust-MTD,81,case57,0.12
True,26,-0.04,True,6,6,False,26,True,0.23346506786129254,0.009314269747420131,0.503183516997878,35.22861019591801,48.637097261962516,0.0,Robust-MTD,82,case57,0.12
True,20,-0.04,True,2,2,False,17,False,0.3217976002288163,0.01088843842780826,0.503183516997878,32.165439586970024,64.95362560963258,0.0,Robust-MTD,83,case57,0.12
True,54,0.04,False,20,20,False,54,True,0.21447953517786983,0.02450603291110857,0.503183516997878,34.3924665969098,54.477697913534946,0.0,Robust-MTD,84,case57,0.12
True,31,0.04,False,20,20,False,31,True,0.5217135260601407,0.1358816155468161,0.503183516997878,33.894549997057766,54.2536285269307,0.0,Robust-MTD,85,case57,0.12
True,28,0.04,True,2,2,False,28,True,3.8671814289197916e-10,0.006528291967923215,0.503183516997878,30.634593806462362,40.92048750608231,0.0,Robust-MTD,86,case57,0.12
True,26,-0.04,True,11,11,False,25,False,0.2562578119014486,0.008908649283830975,0.503183516997878,33.267256151884794,57.14748719765342,0.0,Robust-MTD,87,case57,0.12
True,17,-0.04,True,12,12,False,17,True,0.34167311674901824,0.009808371756956407,0.503183516997878,35.28853765456006,46.350477371015586,0.0,Robust-MTD,88,case57,0.12
True,55,-0.04,True,2,2,False,55,True,1.8729405133406049e-07,0.007504974109391889,0.503183516997878,33.547876999364235,45.002460671821616,0.0,Robust-MTD,89,case57,0.12
True,11,0.04,True,9,9,False,11,True,3.867181978119748e-10,0.00908522205410003,0.503183516997878,36.012818705057725,47.0692294795299,0.0,Robust-MTD,90,case57,0.12
True,48,-0.04,True,1,1,False,49,False,0.2705314865284624,0.010264204682613005,0.503183516997878,35.130202196887694,43.61168574541808,0.0,Robust-MTD,91,case57,0.12
True,50,-0.04,True,5,5,False,50,True,0.1791834851792684,0.01405247584454174,0.503183516997878,37.654527206905186,54.14698816894088,0.0,Robust-MTD,92,case57,0.12
True,53,-0.04,True,2,2,False,51,False,0.24986767015768838,0.010586912921166149,0.503183516997878,37.944012496154755,47.885195515118546,0.0,Robust-MTD,93,case57,0.12
True,43,0.04,True,2,2,False,44,False,0.2670456197664019,0.005073669461360407,0.503183516997878,36.936670952127315,68.65440685942303,0.0,Robust-MTD,94,case57,0.12
True,40,-0.04,False,20,20,False,40,True,0.3089826305384359,0.10496228865928434,0.503183516997878,38.566306204302236,56.062802695669234,0.0,Robust-MTD,95,case57,0.12
True,10,-0.04,False,20,20,False,10,True,3.8671819781197703e-10,0.012263197133519796,0.503183516997878,39.470083406195045,80.80109728034586,0.0,Robust-MTD,96,case57,0.12
True,14,0.04,True,5,5,False,14,True,3.932891222533825e-10,0.006704436006801557,0.503183516997878,37.672766752075404,47.90202912117822,0.0,Robust-MTD,97,case57,0.12
True,53,-0.04,True,1,1,False,53,True,0.27516544024896955,0.007899529489096401,0.503183516997878,39.39855819626246,66.07246846833733,0.0,Robust-MTD,98,case57,0.12
True,49,-0.04,False,20,20,False,50,False,0.25283698068642674,0.012113212333654836,0.503183516997878,35.778562602354214,49.57496106217151,0.0,Robust-MTD,99,case57,0.12
True,56,0.04,False,20,20,False,38,False,0.17144162798100107,0.026968654290353916,0.503183516997878,41.92825420759618,84.83105866471308,0.0,Robust-MTD,100,case57,0.12
True,17,-0.04,True,8,8,False,17,True,0.33461916995146423,0.010367871452404951,0.503183516997878,48.35264375433326,90.55830144498037,0.0,Robust-MTD,101,case57,0.12
True,12,0.04,True,1,1,False,12,True,3.8671819781197475e-10,0.0010834955122085523,0.503183516997878,43.23228950379416,88.82652469619644,0.0,Robust-MTD,102,case57,0.12
True,48,-0.04,True,2,2,False,48,True,0.2709665823818542,0.010354821112526894,0.503183516997878,35.36474774591625,47.08220624597744,0.0,Robust-MTD,103,case57,0.12
True,31,0.04,False,20,20,False,31,True,0.43845039650254497,0.09123066245008554,0.503183516997878,36.10270210483577,49.3685913475929,0.0,Robust-MTD,104,case57,0.12
True,31,0.04,False,20,20,False,0,False,0.5534475563303819,0.3705905352875386,0.503183516997878,38.98508954443969,68.28993539966177,0.0,Robust-MTD,105,case57,0.12
True,41,-0.04,False,20,20,False,41,True,1.718206930402382e-07,0.029266197387222168,0.503183516997878,39.70440000121016,51.011460385052494,0.0,Robust-MTD,106,case57,0.12
True,16,-0.04,False,20,20,False,0,False,0.5572349349290171,0.37288651142931595,0.503183516997878,33.75871885509696,60.285710752941675,0.0,Robust-MTD,107,case57,0.12
True,20,0.04,True,1,1,False,17,False,0.3351470773949579,0.010241101516733202,0.503183516997878,29.905166593380272,39.186420844635016,0.0,Robust-MTD,108,case57,0.12
True,50,0.04,True,14,14,False,50,True,0.2590780421417397,0.011951479116459279,0.503183516997878,35.30669159081299,52.92338396247943,0.0,Robust-MTD,109,case57,0.12
True,17,0.04,True,7,7,False,18,False,0.2980496396433202,0.011562625876747529,0.503183516997878,36.29608340852428,75.49072265101132,0.0,Robust-MTD,110,case57,0.12
True,41,0.04,False,20,20,False,41,True,0.006882391408196144,0.02955986290799827,0.503183516997878,35.385583303286694,49.87501009600237,0.0,Robust-MTD,111,case57,0.12
True,15,0.04,False,20,20,False,0,False,0.5857548605971393,0.35102018934957996,0.503183516997878,35.80467289139051,51.49303603393495,0.0,Robust-MTD,112,case57,0.12
True,12,-0.04,True,1,1,False,12,True,3.8671819781197475e-10,0.0010834955122085523,0.503183516997878,35.409235453698784,60.94753124343698,0.0,Robust-MTD,113,case57,0.12
True,33,-0.04,False,20,20,False,31,False,0.4085967004747871,0.08550631067392886,0.503183516997878,34.830416590557434,53.21690800192301,0.0,Robust-MTD,114,case57,0.12
True,8,0.04,True,5,5,False,8,True,3.8671819781197475e-10,0.009089423376042537,0.503183516997878,36.26520204707049,49.05644787359053,0.0,Robust-MTD,115,case57,0.12
True,16,-0.04,False,20,20,False,0,False,0.5723906411019634,0.36067212505697166,0.503183516997878,37.26425834465772,54.15420000208543,0.0,Robust-MTD,116,case57,0.12
True,46,-0.04,False,20,20,False,0,False,0.5952099148245124,0.3352815595105363,0.503183516997878,35.68948334723245,47.79484644532207,0.0,Robust-MTD,117,case57,0.12
True,8,-0.04,True,8,8,False,8,True,3.8671819781197475e-10,0.009089423376042537,0.503183516997878,37.98602514725644,56.07580267533195,0.0,Robust-MTD,118,case57,0.12
True,20,0.04,True,2,2,False,17,False,0.3290525208899449,0.010614559575781585,0.503183516997878,36.12733749614563,50.32384372025263,0.0,Robust-MTD,119,case57,0.12
True,52,-0.04,True,1,1,False,51,False,0.2516484020949199,0.010829709995923678,0.503183516997878,38.03837924497202,65.93917289574165,0.0,Robust-MTD,120,case57,0.12
True,9,-0.04,False,20,20,False,9,True,0.027237455634458563,0.07299938471106271,0.503183516997878,36.73225394450128,69.42928925855085,0.0,Robust-MTD,121,case57,0.12
True,21,0.04,False,20,20,False,0,False,0.5738073890540893,0.3624331676886482,0.503183516997878,41.780104002100416,89.6213098050794,0.0,Robust-MTD,122,case57,0.12
