attack_flag,h_true,c_true,detected,tau_detect,tau_detect_censored,false_alarm,h_hat_final,id_correct,final_entropy,final_ampvar,cumulative_act_cost,planner_runtime_ms_mean,planner_runtime_ms_p95,max_hide_error,algorithm,episode_id,case,sigma_rel
True,36,0.04,True,1,1,False,36,True,3.867181154319156e-10,0.0008651682048311886,0.6449621867960693,33.89053529826924,55.930431262822836,0.0,HMTD-MDE,34,case57,0.01
True,26,0.04,False,20,20,False,0,False,0.5535509071923476,0.37007737234560206,0.6449621867960693,28.17354810249526,36.76895624957981,0.0,HMTD-MDE,35,case57,0.01
True,28,0.04,False,20,20,False,28,True,0.16960179762471175,0.02633479921229571,0.6449621867960693,34.33258340228349,63.07655685232021,0.0,HMTD-MDE,36,case57,0.01
True,3,0.04,True,1,1,False,3,True,4.0569040848571224e-10,0.0034832369284074688,0.6449621867960693,34.96664784033783,59.15501186100304,0.0,HMTD-MDE,37,case57,0.01
True,6,0.04,True,1,1,False,6,True,3.8671819781197475e-10,0.002363277542522319,0.6449621867960693,30.525904297246598,53.929140209220364,0.0,HMTD-MDE,38,case57,0.01
True,51,-0.04,False,20,20,False,51,True,0.17611447187615054,0.033126452644134774,0.6449621867960693,26.919564648414962,35.49040207581129,0.0,HMTD-MDE,39,case57,0.01
True,17,0.04,False,20,20,False,17,True,0.21243647973653404,0.04011035510559249,0.6449621867960693,31.216776950168423,54.83559376443736,0.0,HMTD-MDE,40,case57,0.01
True,49,-0.04,True,12,12,False,49,True,0.0777947336294287,0.014102226585224765,0.6449621867960693,36.96354595012963,71.21329796791542,0.0,HMTD-MDE,41,case57,0.01
True,19,-0.04,True,1,1,False,20,False,0.2721180571060981,0.011425669272227126,0.6449621867960693,38.335368598927744,70.71954755811025,0.0,HMTD-MDE,42,case57,0.01
True,31,0.04,False,20,20,False,31,True,0.4347833605121986,0.02710280434077175,0.6449621867960693,33.64084774220828,64.1846419137437,0.0,HMTD-MDE,43,case57,0.01
True,55,0.04,True,1,1,False,55,True,0.020111170098605184,0.0012602716179722613,0.6449621867960693,30.832877059583552,55.56904132827186,0.0,HMTD-MDE,44,case57,0.01
True,2,0.04,True,2,2,False,2,True,4.0838017647051686e-10,0.005048856714368892,0.6449621867960693,28.9663791510975,48.13455179391895,0.0,HMTD-MDE,45,case57,0.01
True,34,-0.04,True,18,18,False,31,False,0.4264052433278872,0.01991130554466411,0.6449621867960693,37.38483340421226,87.88118310330901,0.0,HMTD-MDE,46,case57,0.01
True,14,-0.04,True,1,1,False,14,True,3.8671819781197475e-10,0.007593593808137527,0.6449621867960693,28.667825102456845,42.75587774754969,0.0,HMTD-MDE,47,case57,0.01
True,1,0.04,False,20,20,False,16,False,0.5364096545484978,0.3148340004078052,0.6449621867960693,37.561729046865366,91.32823544496205,0.0,HMTD-MDE,48,case57,0.01
True,34,-0.04,False,20,20,False,31,False,0.42286719403255696,0.019017660678848435,0.6449621867960693,33.403820751118474,64.17597051768101,0.0,HMTD-MDE,49,case57,0.01
True,40,-0.04,False,20,20,False,40,True,0.0012930609943086235,0.011280489697319393,0.6449621867960693,30.351141607388854,42.985616659279934,0.0,HMTD-MDE,50,case57,0.01
True,27,-0.04,False,20,20,False,27,True,0.158881044890474,0.0314127272594051,0.6449621867960693,33.413826997275464,76.93135270965286,0.0,HMTD-MDE,51,case57,0.01
True,44,-0.04,False,20,20,False,0,False,0.5585206935487321,0.3711344058275655,0.6449621867960693,26.977922799414955,34.526757994899526,0.0,HMTD-MDE,52,case57,0.01
True,1,0.04,False,20,20,False,0,False,0.590468552687567,0.3387864874984242,0.6449621867960693,37.31883324799128,79.5912027533632,0.0,HMTD-MDE,53,case57,0.01
True,20,-0.04,True,1,1,False,20,True,0.2650759499088578,0.009858774608538297,0.6449621867960693,27.885133496602066,43.911783362273134,0.0,HMTD-MDE,54,case57,0.01
True,41,-0.04,True,1,1,False,55,False,0.009251809659708728,0.0012634505318857812,0.6449621867960693,33.867795957485214,59.01239789091052,0.0,HMTD-MDE,55,case57,0.01
True,25,0.04,False,20,20,False,0,False,0.6273611899240674,0.29990910990691116,0.6449621867960693,28.905441708047874,40.41644584212918,0.0,HMTD-MDE,56,case57,0.01
True,33,0.04,False,20,20,False,0,False,0.5917573774265308,0.35668408633060456,0.6449621867960693,32.37270409590565,51.46891010517724,0.0,HMTD-MDE,57,case57,0.01
True,42,-0.04,False,20,20,False,42,True,0.000118920991809626,0.03400780967089986,0.6449621867960693,35.25026659772266,49.58512852608693,0.0,HMTD-MDE,58,case57,0.01
True,21,0.04,False,20,20,False,0,False,0.5552889729561289,0.370686026665321,0.6449621867960693,37.583572953008115,79.34362500673161,0.0,HMTD-MDE,59,case57,0.01
True,36,-0.04,True,1,1,False,36,True,3.8671808797195244e-10,0.0008651682048311887,0.6449621867960693,26.413804144249298,45.31111839460209,0.0,HMTD-MDE,60,case57,0.01
True,46,0.04,False,20,20,False,0,False,0.5785079523664993,0.3609536732621534,0.6449621867960693,27.047876955475658,35.276757733663544,0.0,HMTD-MDE,61,case57,0.01
True,56,0.04,False,20,20,False,38,False,0.1714416009530465,0.015389855031188737,0.6449621867960693,35.72675829927903,79.80381457309707,0.0,HMTD-MDE,62,case57,0.01
True,8,-0.04,True,1,1,False,8,True,3.8671819781197475e-10,0.00028489480589777717,0.6449621867960693,30.883745788014494,52.1995097922627,0.0,HMTD-MDE,63,case57,0.01
True,2,0.04,True,1,1,False,2,True,3.867181978120117e-10,0.005048856714374031,0.6449621867960693,30.805141699966043,46.736911070183865,0.0,HMTD-MDE,64,case57,0.01
True,43,0.04,True,6,6,False,37,False,0.17204442884564547,0.009985186821865194,0.6449621867960693,30.03316871181596,59.14822712657042,0.0,HMTD-MDE,65,case57,0.01
True,11,0.04,True,1,1,False,11,True,3.8671819781197475e-10,0.0002955651145503168,0.6449621867960693,31.42292913980782,58.54780237423257,0.0,HMTD-MDE,66,case57,0.01
True,7,0.04,False,20,20,False,7,True,4.556969661678429e-09,0.025269140638313318,0.6449621867960693,29.67279804579448,59.10747911839283,0.0,HMTD-MDE,67,case57,0.01
True,7,-0.04,False,20,20,False,7,True,5.187276602648633e-10,0.025269140528155588,0.6449621867960693,28.67368760635145,42.49585625366309,0.0,HMTD-MDE,68,case57,0.01
True,51,-0.04,False,20,20,False,51,True,0.29250957000526345,0.031096216877710706,0.6449621867960693,32.42042915080674,69.02859790134245,0.0,HMTD-MDE,69,case57,0.01
True,12,-0.04,True,1,1,False,12,True,3.8671819781197475e-10,6.506154484848831e-05,0.6449621867960693,30.207097899983637,45.463706235750585,0.0,HMTD-MDE,70,case57,0.01
True,17,-0.04,False,20,20,False,17,True,0.21352809882834856,0.037636709519536814,0.6449621867960693,30.531393593992107,55.568620524718426,0.0,HMTD-MDE,71,case57,0.01
True,35,0.04,True,1,1,False,35,True,3.8671808797200037e-10,0.0007903150392325828,0.6449621867960693,34.7409249516204,56.76368715357972,0.0,HMTD-MDE,72,case57,0.01
True,37,0.04,True,3,3,False,43,False,0.17168185636141753,0.009972203046063537,0.6449621867960693,30.97066250629723,65.05463681824041,0.0,HMTD-MDE,73,case57,0.01
True,11,0.04,True,1,1,False,11,True,3.8671819781197475e-10,0.0002955651145503168,0.6449621867960693,32.63292081246618,60.53291909338442,0.0,HMTD-MDE,74,case57,0.01
True,43,-0.04,False,20,20,False,43,True,0.1716149599405029,0.009970022162130996,0.6449621867960693,29.40874165215064,44.59919965593145,0.0,HMTD-MDE,75,case57,0.01
True,39,0.04,False,20,20,False,0,False,0.5932686663901429,0.3109733779506569,0.6449621867960693,29.523483352386393,43.465802690479904,0.0,HMTD-MDE,76,case57,0.01
True,41,-0.04,True,1,1,False,41,True,0.13215251736705744,0.0010031452245854707,0.6449621867960693,28.915520748705603,45.8061559329508,0.0,HMTD-MDE,77,case57,0.01
True,11,-0.04,True,1,1,False,11,True,3.8671819781197475e-10,0.0002955651145503168,0.6449621867960693,36.14841039525345,77.59133540967015,0.0,HMTD-MDE,78,case57,0.01
True,24,0.04,True,13,13,False,30,False,0.4051416392580633,0.016252924685866102,0.6449621867960693,29.16231030540075,42.68338365072852,0.0,HMTD-MDE,79,case57,0.01
True,26,-0.04,False,20,20,False,0,False,0.5823253660468549,0.35679582007419297,0.6449621867960693,33.710591797716916,63.34357114101294,0.0,HMTD-MDE,80,case57,0.01
True,37,0.04,False,20,20,False,43,False,0.17486029549395005,0.010114747702529866,0.6449621867960693,29.88494375604205,46.15692856605165,0.0,HMTD-MDE,81,case57,0.01
True,26,-0.04,False,20,20,False,0,False,0.5865670544527597,0.36481636467055756,0.6449621867960693,30.634693754836917,63.82639373478015,0.0,HMTD-MDE,82,case57,0.01
True,20,-0.04,True,2,2,False,20,True,0.2690702702282432,0.010500526824603163,0.6449621867960693,32.384731303318404,64.73300419165753,0.0,HMTD-MDE,83,case57,0.01
True,54,0.04,False,20,20,False,0,False,0.5784386928675846,0.2791784652491147,0.6449621867960693,31.654250095016323,52.62663546891419,0.0,HMTD-MDE,84,case57,0.01
True,31,0.04,False,20,20,False,31,True,0.43148217156695134,0.023068799468179236,0.6449621867960693,35.43770825199317,69.29575867543466,0.0,HMTD-MDE,85,case57,0.01
True,28,0.04,True,11,11,False,28,True,0.09108306775339423,0.02252353824170983,0.6449621867960693,28.315795748494565,45.66186453157571,0.0,HMTD-MDE,86,case57,0.01
True,26,-0.04,False,20,20,False,0,False,0.6101530302020524,0.3392106866922455,0.6449621867960693,28.716939451987855,39.688132985611446,0.0,HMTD-MDE,87,case57,0.01
True,17,-0.04,False,20,20,False,17,True,0.5275395700220818,0.08453043148056899,0.6449621867960693,30.110270841396414,62.54505413817242,0.0,HMTD-MDE,88,case57,0.01
True,55,-0.04,True,1,1,False,55,True,0.0142743952540235,0.0012620163449628455,0.6449621867960693,27.900958407553844,36.65941493236461,0.0,HMTD-MDE,89,case57,0.01
True,11,0.04,True,1,1,False,11,True,3.8671819781197475e-10,0.0002955651145503168,0.6449621867960693,34.5125709020067,50.765277014579624,0.0,HMTD-MDE,90,case57,0.01
True,48,-0.04,True,1,1,False,48,True,3.8671808797186145e-10,0.002753712702745942,0.6449621867960693,38.54107485385612,82.44451395003126,0.0,HMTD-MDE,91,case57,0.01
True,50,-0.04,True,1,1,False,49,False,0.1336475684645245,0.012631639548955463,0.6449621867960693,28.48177085397765,39.11458989605309,0.0,HMTD-MDE,92,case57,0.01
True,53,-0.04,True,1,1,False,52,False,0.26457630421669714,0.007292823610251507,0.6449621867960693,37.71824600698892,68.60822470043786,0.0,HMTD-MDE,93,case57,0.01
True,43,0.04,True,6,6,False,37,False,0.17145372801873793,0.00996532257517498,0.6449621867960693,35.6870958552463,68.47517530841289,0.0,HMTD-MDE,94,case57,0.01
True,40,-0.04,True,4,4,False,40,True,0.000808974002964188,0.01128288000435821,0.6449621867960693,33.715881101670675,64.6727555897087,0.0,HMTD-MDE,95,case57,0.01
True,10,-0.04,True,1,1,False,10,True,3.8671819781197475e-10,0.0007455511118699345,0.6449621867960693,27.131224950426258,41.27344134321904,0.0,HMTD-MDE,96,case57,0.01
True,14,0.04,True,7,7,False,14,True,3.867181978119748e-10,0.007593593808137527,0.6449621867960693,37.77854809886776,96.27728574560025,0.0,HMTD-MDE,97,case57,0.01
True,53,-0.04,True,1,1,False,53,True,0.21745652652879424,0.004764652902824318,0.6449621867960693,29.212987498613074,52.85162914660759,0.0,HMTD-MDE,98,case57,0.01
True,49,-0.04,False,20,20,False,49,True,0.1233373694669301,0.012980201516434949,0.6449621867960693,27.245458541437984,39.01885146333372,0.0,HMTD-MDE,99,case57,0.01
True,56,0.04,True,6,6,False,38,False,0.17144160101377046,0.015389855032371627,0.6449621867960693,31.75557294744067,47.57943753211296,0.0,HMTD-MDE,100,case57,0.01
True,17,-0.04,False,20,20,False,18,False,0.31927112804912955,0.025793200650676886,0.6449621867960693,30.24045839847531,55.69989226351027,0.0,HMTD-MDE,101,case57,0.01
True,12,0.04,True,1,1,False,12,True,3.8671819781197475e-10,6.506154484848831e-05,0.6449621867960693,28.94453544577118,44.05094585963528,0.0,HMTD-MDE,102,case57,0.01
True,48,-0.04,True,1,1,False,48,True,3.867180879718647e-10,0.002753712702745942,0.6449621867960693,35.725533397635445,67.2310714639025,0.0,HMTD-MDE,103,case57,0.01
True,31,0.04,False,20,20,False,31,True,0.42658127080886055,0.020078958572194248,0.6449621867960693,27.705729100853205,43.39551219891291,0.0,HMTD-MDE,104,case57,0.01
True,31,0.04,False,20,20,False,33,False,0.4398343942385358,0.028314180742235073,0.6449621867960693,35.50176649878267,59.56971906125548,0.0,HMTD-MDE,105,case57,0.01
True,41,-0.04,True,1,1,False,41,True,0.14413857504066008,0.0010179169349130803,0.6449621867960693,35.27805650373921,74.81718751078009,0.0,HMTD-MDE,106,case57,0.01
True,16,-0.04,False,20,20,False,0,False,0.5503340217539637,0.3742960759998441,0.6449621867960693,28.02260214521084,39.140217268140994,0.0,HMTD-MDE,107,case57,0.01
True,20,0.04,True,1,1,False,20,True,0.23236784904071123,0.007623782683603069,0.6449621867960693,32.659039535792544,55.815764854196466,0.0,HMTD-MDE,108,case57,0.01
True,50,0.04,True,1,1,False,50,True,0.17068524499676355,0.009290011667430336,0.6449621867960693,30.418014503084123,41.84903159039095,0.0,HMTD-MDE,109,case57,0.01
True,17,0.04,False,20,20,False,17,True,0.22441164061181232,0.037149686321401934,0.6449621867960693,38.4902832476655,92.26867503020918,0.0,HMTD-MDE,110,case57,0.01
True,41,0.04,True,1,1,False,41,True,0.021746918472077832,0.000932479243819484,0.6449621867960693,34.11420615448151,59.76351210847497,0.0,HMTD-MDE,111,case57,0.01
True,15,0.04,False,20,20,False,0,False,0.6008886557100147,0.34348062221629416,0.6449621867960693,30.049574896111153,56.35987285349986,0.0,HMTD-MDE,112,case57,0.01
True,12,-0.04,True,1,1,False,12,True,3.8671819781197475e-10,6.506154484848831e-05,0.6449621867960693,32.88407081272453,62.987818109104424,0.0,HMTD-MDE,113,case57,0.01
True,33,-0.04,False,20,20,False,33,True,0.59292849337104,0.11555908945592523,0.6449621867960693,33.78337295143865,74.88190241856502,0.0,HMTD-MDE,114,case57,0.01
True,8,0.04,True,1,1,False,8,True,3.8671819781197475e-10,0.00028489480589777717,0.6449621867960693,31.984812454902567,67.45613719394896,0.0,HMTD-MDE,115,case57,0.01
True,16,-0.04,False,20,20,False,0,False,0.5828589401746831,0.35436869097931306,0.6449621867960693,29.484856201452203,42.55512437084693,0.0,HMTD-MDE,116,case57,0.01
True,46,-0.04,False,20,20,False,0,False,0.5584887939046892,0.36842005908893927,0.6449621867960693,30.775385454762727,53.91945354058409,0.0,HMTD-MDE,117,case57,0.01
True,8,-0.04,True,1,1,False,8,True,3.8671819781197475e-10,0.00028489480589777717,0.6449621867960693,29.335737554356456,41.25835356826429,0.0,HMTD-MDE,118,case57,0.01
True,20,0.04,True,2,2,False,20,True,0.26215176338062085,0.00954954410226893,0.6449621867960693,26.718189651728608,33.91623992356472,0.0,HMTD-MDE,119,case57,0.01
True,52,-0.04,True,1,1,False,52,True,0.270332312458593,0.008222671228542214,0.6449621867960693,28.430370858404785,45.80496102571488,0.0,HMTD-MDE,120,case57,0.01
True,9,-0.04,True,2,2,False,9,True,3.8671819781197475e-10,0.0057420482213255955,0.6449621867960693,32.69898755825125,61.06157566537151,0.0,HMTD-MDE,121,case57,0.01
True,21,0.04,False,20,20,False,0,False,0.5548446979295256,0.3692895933154119,0.6449621867960693,33.440564447664656,60.55785201315305,0.0,HMTD-MDE,122,case57,0.01
True,43,0.04,True,1,1,False,43,True,0.17146709969220428,0.009965656279632706,0.6449621867960693,38.55606045399327,75.06687083223369,0.0,HMTD-MDE,123,case57,0.01
True,18,-0.04,True,9,9,False,18,True,0.2715193363613988,0.030744595854752223,0.6449621867960693,31.758764438563958,47.1691850863863,0.0,HMTD-MDE,124,case57,0.01
True,38,-0.04,True,18,18,False,38,True,0.1714416009440448,0.015389855031208717,0.6449621867960693,35.23542904877104,69.4987440336263,0.0,HMTD-MDE,125,case57,0.01
True,47,-0.04,False,20,20,False,0,False,0.6143831670974568,0.2639453751230578,0.6449621867960693,31.527485550032,69.3626892316388,0.0,HMTD-MDE,126,case57,0.01
True,51,-0.04,False,20,20,False,51,True,0.20284109616221216,0.028567038258267577,0.6449621867960693,35.639629152137786,60.55741522577595,0.0,HMTD-MDE,127,case57,0.01
True,23,0.04,True,0,0,False,0,False,0.5955276911352699,0.3483081941046495,0.6449621867960693,33.70336895168293,56.88602980226279,0.0,HMTD-MDE,128,case57,0.01
True,40,0.04,True,6,6,False,40,True,0.001668579898183274,0.011278438981090379,0.6449621867960693,29.02532930893358,45.48057498468553,0.0,HMTD-MDE,129,case57,0.01
True,20,-0.04,True,1,1,False,19,False,0.20761512365217372,0.006747996649391539,0.6449621867960693,27.81850195315201,36.75178336270619,0.0,HMTD-MDE,130,case57,0.01
True,51,-0.04,False,20,20,False,51,True,0.12781751007197706,0.027056702423725303,0.6449621867960693,33.17623750481289,80.19298788276501,0.0,HMTD-MDE,131,case57,0.01
True,26,0.04,False,20,20,False,0,False,0.568507877501913,0.36377127777290413,0.6449621867960693,34.16070835664868,60.809072552365265,0.0,HMTD-MDE,132,case57,0.01
True,43,-0.04,True,7,7,False,37,False,0.1723231458849748,0.00999608188572302,0.6449621867960693,31.44458745373413,55.00051457784139,0.0,HMTD-MDE,133,case57,0.01
True,54,-0.04,False,20,20,False,0,False,0.5895537029004693,0.3507101201027991,0.6449621867960693,31.55245835077949,54.675421479623765,0.0,HMTD-MDE,134,case57,0.01
True,32,0.04,False,20,20,False,0,False,0.58988352690831,0.3575929456634457,0.6449621867960693,30.09471249533817,50.51160795264878,0.0,HMTD-MDE,135,case57,0.01
True,47,0.04,False,20,20,False,0,False,0.6249968710926082,0.32289874208699243,0.6449621867960693,29.158185349660926,40.74638896563557,0.0,HMTD-MDE,136,case57,0.01
True,51,0.04,True,2,2,False,51,True,0.1555847275311608,0.0325019168260112,0.6449621867960693,33.30430199566763,52.25632645306181,0.0,HMTD-MDE,137,case57,0.01
True,53,0.04,True,1,1,False,51,False,0.2418413684364703,0.012703378819895726,0.6449621867960693,29.867018639924936,38.45287885051221,0.0,HMTD-MDE,138,case57,0.01
True,54,0.04,False,20,20,False,45,False,0.5311336096364108,0.2046947171108579,0.6449621867960693,32.90926670015324,71.75042562303138,0.0,HMTD-MDE,139,case57,0.01
True,20,0.04,True,2,2,False,19,False,0.26354653779567794,0.009705646754950073,0.6449621867960693,34.489841700997204,62.55796846235172,0.0,HMTD-MDE,140,case57,0.01
True,52,0.04,True,1,1,False,51,False,0.26961772879838936,0.00995244514440616,0.6449621867960693,33.48126665514428,60.32135626883249,0.0,HMTD-MDE,141,case57,0.01
True,10,0.04,True,1,1,False,10,True,3.8671819781197475e-10,0.0007455511118699345,0.6449621867960693,29.554214808740653,42.20506492129062,0.0,HMTD-MDE,142,case57,0.01
True,12,-0.04,True,1,1,False,12,True,3.8671819781197475e-10,6.506154484848831e-05,0.6449621867960693,29.515135497786105,44.30808814649937,0.0,HMTD-MDE,143,case57,0.01
True,10,0.04,True,1,1,False,10,True,3.8671819781197475e-10,0.0007455511118699345,0.6449621867960693,27.5885292008752,38.87916874082295,0.0,HMTD-MDE,144,case57,0.01
True,11,-0.04,True,1,1,False,11,True,3.8671819781197475e-10,0.0002955651145503168,0.6449621867960693,34.99540205230005,61.9920791097684,0.0,HMTD-MDE,145,case57,0.01
True,25,-0.04,False,20,20,False,0,False,0.5950257090975155,0.3220180883573809,0.6449621867960693,33.617931249318644,55.66512499644888,0.0,HMTD-MDE,146,case57,0.01
